Node_id GapMean GapStd Range
539609 0.0 0.0 0
235339 0.0 0.0 0
515018 236.0 0.0 236
247535 0.0 0.0 0
707825 105.0 166.49410114 735
311641 3.43835616438 14.2901949027 753
430510 0.0 0.0 0
607534 0.0 0.0 0
263221 0.0 0.0 0
637792 332.0 0.0 332
6157537156 52.8 74.3462171196 264
256347 0.0 0.0 0
556703 0.0 0.0 0
568760 7.3125 13.4244122311 117
231317 0.0 0.0 0
505314 3.28085106383 9.94569592139 771
324927 0.0 0.0 0
324213 18.1 113.034463771 724
2004520836 9.0 0.0 9
692872 10.7058823529 42.8235294118 182
242764 0.0 0.0 0
459304 0.0 0.0 0
400036 0.0 0.0 0
68249423748 4.71428571429 3.61403161162 33
2918223748 0.0 0.0 0
436499 0.0 0.0 0
498581 2.65217391304 15.2132913732 122
2995228548 0.0 0.0 0
2672988036 0.0 0.0 0
550968 10.0 48.9897948557 250
16024702852 4.71428571429 8.42978199539 33
532852 19.8846153846 52.8330657849 517
346374 0.0 0.0 0
670921 0.0 0.0 0
703654 0.0 0.0 0
12012720004 4.88888888889 7.34006425107 44
758157188 291.0 0.0 291
38396989316 14.5 14.5 29
260542340 126.5 78.4617741324 506
259010 0.0 0.0 0
684129 0.0 0.0 0
11794878340 42.1 81.6791895161 421
325355 0.0 0.0 0
289291 0.0 0.0 0
628889 0.0 0.0 0
449809 24.0 55.7584074378 336
16500625284 0.571428571429 0.728431359085 4
430623 565.0 0.0 565
219462 0.0 0.0 0
402700 557.0 0.0 557
16894365572 10.44 19.817325753 261
676958084 20.0 0.0 20
373848 32.2 58.065135839 322
386469 1.94680851064 18.7743413751 183
269597 147.25 83.3797787236 589
525850 129.0 0.0 129
260162 0.0 0.0 0
499068 0.0 0.0 0
10606382980 0.0 0.0 0
529764 0.0 0.0 0
321121 15.0 24.1578144707 75
333765 71.0 71.0 142
449870 24.0 24.0 48
468372 0.0 0.0 0
639496 5.42857142857 51.4285087719 722
691714 0.0 0.0 0
538869 0.0 0.0 0
70543970180 4.14285714286 8.42493868445 87
482379 8.11111111111 22.9416866785 73
540389 0.0 0.0 0
399090 10.9333333333 45.1345642373 492
10806071172 79.2 85.6467162243 396
525685 0.0 0.0 0
5375496068 61.7692307692 120.170490328 803
2717683588 0.0 0.0 0
528682 55.6 166.8 556
14890667908 117.0 95.0 234
517549 0.0 0.0 0
321581 24.8421052632 110.957205197 944
631102 0.0 0.0 0
674013 0.0 0.0 0
533074 0.0 0.0 0
524951 0.0 0.0 0
496473 0.0 0.0 0
407002 0.0 0.0 0
13806702468 5.0 7.65150015 55
540955 37.5333333333 83.0292050359 563
538253 0.0 0.0 0
474125 0.0 0.0 0
558970 0.0 0.0 0
258795 3.69841269841 18.8806904977 932
266619 0.0 0.0 0
291219 63.0 20.0 126
57814650756 1.0 0.0 1
33284657028 0.0 0.0 0
33956925316 0.0 0.0 0
530392 36.2 72.4 181
433790 0.0 0.0 0
320095 0.0 0.0 0
2997325700 0.0 0.0 0
279667 0.0 0.0 0
248576 0.0 0.0 0
2680590212 0.0 0.0 0
1226346372 0.0 0.0 0
356673 62.0 125.285008414 372
434647 0.0 0.0 0
532174 856.0 0.0 856
440683 0.0 0.0 0
648206 171.5 297.046713498 686
311574 0.0 0.0 0
556470 22.2 25.1984126484 111
554370 0.0 0.0 0
543744 0.0 0.0 0
589591 0.0 0.0 0
293178 38.0 24.2177620766 152
572373 0.0 0.0 0
580642 2.15957446809 8.71450635983 203
320051 0.0 0.0 0
276538 33.1666666667 74.1629212537 199
696841 0.0 0.0 0
285969 5.25 6.97764286848 21
561428 4.46153846154 15.4552225906 58
478751 54.5 111.691763349 545
309355 48.6666666667 68.8250600355 146
202975 58.0 0.0 58
259946 0.0 0.0 0
596198 0.0 0.0 0
551014 0.0 0.0 0
351165 5.0 0.0 5
549643 0.0 0.0 0
2963574660 0.0 0.0 0
567520 0.0 0.0 0
696834 0.0 0.0 0
2783022980 0.0 0.0 0
9658732420 2.5 3.77491721764 10
708830 0.0 0.0 0
602252 0.0 0.0 0
2501939076 0.0 0.0 0
312721 97.0 0.0 97
532550 3.36666666667 31.7610698113 303
450729 0.0 0.0 0
539752 249.0 0.0 249
82172153732 9.5 9.5 19
398095 23.65625 58.6795371994 757
260940 0.0 0.0 0
21593296772 1.0 0.0 2
596315 0.0 0.0 0
586880 0.0 0.0 0
18722688900 20.5 18.5 41
552725 0.0 0.0 0
692436 0.0 0.0 0
6182113156 0.682926829268 2.38326507323 28
2452328324 0.0 0.0 0
691652 0.0 0.0 0
2803404676 0.0 0.0 0
695495 0.0 0.0 0
432591 0.0 0.0 0
27934560132 6.16161616162 12.9752733536 610
36554379140 0.25 0.433012701892 1
257888 1.15018315018 6.16842638713 942
388222 0.0 0.0 0
201138 15.6111111111 72.909486419 843
351151 0.0 0.0 0
3240923012 0.0 0.0 0
17869672324 12.8157894737 64.5465377861 487
475720 0.0 0.0 0
10145992580 15.0 26.4575131106 135
281689 89.6666666667 253.615632186 807
10903719812 15.0 44.1912510195 450
337039 0.0 0.0 0
702837 0.0 0.0 0
484172 0.0 0.0 0
8779239300 0.047619047619 0.212958855 1
2749534084 0.0 0.0 0
3003355012 0.0 0.0 0
339799 0.0 0.0 0
7185207172 14.6666666667 18.6249533929 44
450728 0.0 0.0 0
2696646532 0.0 0.0 0
402912 0.0 0.0 0
414317 0.0 0.0 0
11465756548 5.22222222222 22.0999762583 752
1098616708 198.0 198.0 396
257073 0.0 0.0 0
4677209988 8.57142857143 8.44912747578 60
651389 0.0 0.0 0
533279 0.0 0.0 0
59753467780 27.5 15.5 55
245362 0.0 0.0 0
408356 8.0 27.0941591112 856
568199 0.0 0.0 0
564968 0.0 0.0 0
708574 57.5 17.5 115
719276 0.0 0.0 0
407820 58.0 0.0 58
12927078276 14.0 13.0 28
584984 0.0 0.0 0
277045 8.18367346939 26.3126209101 401
562640 0.0 0.0 0
12626661252 0.0 0.0 0
35506327428 0.333333333333 0.471404520791 1
532494 81.4 162.8 407
2728234884 0.0 0.0 0
563497 120.0 120.0 240
460138 0.0 0.0 0
564671 39.0 162.40235933 741
667741 30.4 60.8 152
46282411908 206.0 168.0 412
484181 0.0 0.0 0
422545 29.8571428571 73.1347651774 209
704599 0.0 0.0 0
461134 16.5 16.5 33
352518 0.0 0.0 0
714654 0.0 0.0 0
7797510020 132.0 150.673488046 528
1529122692 49.5 49.5 99
221392 8.8125 17.8823193057 282
653203 0.0 0.0 0
2084933508 0.0 0.0 0
344055 0.0 0.0 0
10006925188 6.0 0.0 6
396779 0.0 0.0 0
646586 0.0 0.0 0
420786 81.75 141.595153519 327
690775 0.0 0.0 0
517082 0.0 0.0 0
247712 0.0 0.0 0
342696 0.0 0.0 0
323086 154.0 217.788888605 462
694896 0.0 0.0 0
2743897988 0.0 0.0 0
514566 1.31914893617 8.946903382 62
8212287364 188.5 187.5 377
443128 166.0 0.0 166
700019 0.0 0.0 0
12983701380 30.0 0.0 30
525044 0.0 0.0 0
601278 0.0 0.0 0
564455 0.0 0.0 0
311991 367.0 0.0 367
489647 27.4 54.8 137
203575 0.0 0.0 0
532772 31.6 94.8 316
383983 281.666666667 256.265920915 845
422102 0.0 0.0 0
541911 69.25 119.944518424 277
3227815812 0.0 0.0 0
62382772100 14.0 0.0 14
602738 0.0 0.0 0
283478 0.0 0.0 0
540647 0.0 0.0 0
348539 112.0 112.0 224
315077 62.0 144.833007288 620
719372 0.0 0.0 0
2674429828 0.0 0.0 0
447057 30.3 65.2794761008 303
2808713092 0.0 0.0 0
582687 0.0 0.0 0
440707 83.0 0.0 83
485043 0.0 0.0 0
289901 199.0 0.0 199
461779 0.0 0.0 0
546954 10.8 29.8288451 108
9473855364 18.0 0.0 18
332416 0.0 0.0 0
515807 16.5 14.0089257261 66
309164 171.6 343.2 858
3246821252 0.0 0.0 0
665526 0.0 0.0 0
526576 0.0 0.0 0
2839646084 0.0 0.0 0
687264 0.0 0.0 0
414862 4.42 18.1263234 221
452195 57.1666666667 95.0445801833 343
452657 73.6666666667 95.8204339145 221
33225674628 202.0 0.0 202
29048278916 0.5 1.0 4
247162 7.19178082192 19.6988682898 525
5321297796 106.4 157.651006974 532
209592 12.5 12.5 25
542312 0.0 0.0 0
336990 5.72868217054 25.4719033349 739
568063 0.0 0.0 0
255306 6.25 24.3726431741 850
566823 0.0 0.0 0
1143246724 0.0 0.0 0
550120 5.69863013699 13.5289491047 832
653001 4.66336633663 7.12515725409 942
543553 0.0 0.0 0
500864 0.0 0.0 0
462025 0.0 0.0 0
343519 0.390243902439 2.4681191494 16
265222 10.0909090909 46.0765921222 333
489685 132.666666667 200.698502458 796
534347 115.375 183.711007768 923
249990 1.11229314421 4.76670041045 941
323610 0.0 0.0 0
522671 59.4285714286 106.05504924 416
2708836228 0.0 0.0 0
12313792388 332.0 0.0 332
380439 3.64705882353 17.2465666142 372
699847 0.0 0.0 0
366089 6.43243243243 30.8155283254 238
34365476740 185.0 185.0 370
264178 0.0 0.0 0
426812 0.0 0.0 0
429394 7.2 38.7731866114 216
359899 0.0 0.0 0
477569 0.0 0.0 0
8385826692 3.53216374269 7.12321511425 604
3252850564 0.0 0.0 0
582451 43.6 87.2 218
280417 8.79787234043 44.8315000834 827
440045 0.0 0.0 0
431591 9.6 19.2 48
428134 32.2307692308 161.153846154 838
240457 0.0 0.0 0
627987 8.4 16.8 42
429052 0.0 0.0 0
395920 88.5 88.5 177
406795 0.0 0.0 0
709798 0.0 0.0 0
429146 37.0 52.3259018078 111
2972159876 0.0 0.0 0
318610 52.5 126.194294641 420
3330969476 2.0 0.0 2
583287 0.0 0.0 0
10242920324 9.64 36.7280601176 241
345822 28.6666666667 40.540788788 86
331256 1.6 3.2 8
438286 0.0 0.0 0
700292 0.0 0.0 0
491788 0.0 0.0 0
696302 0.0 0.0 0
1681952644 0.0 0.0 0
457882 0.0 0.0 0
687162 0.0 0.0 0
563463 0.0 0.0 0
457628 0.0 0.0 0
519363 16.8888888889 44.6752341148 152
238800 8.62857142857 39.9271377202 302
15844085636 34.0 0.0 34
621344 0.0 0.0 0
523812 0.0 0.0 0
404094 34.08 166.957220868 852
270075 14.06 77.3853758794 703
4912877444 638.0 0.0 638
52914917252 37.7142857143 63.1590153857 264
656581 0.0 0.0 0
632849 0.0 0.0 0
380677 5.71698113208 27.4421362819 303
707880 0.0 0.0 0
523233 22.6774193548 38.6041842098 703
348598 0.0 0.0 0
378995 0.0 0.0 0
462254 0.0 0.0 0
299860 0.0 0.0 0
427557 124.0 0.0 124
470481 5.4 16.2 54
259539 106.0 134.899962936 424
449801 0.0 0.0 0
573975 215.0 0.0 215
533940 0.0 0.0 0
641550 0.0 0.0 0
557031 0.0 0.0 0
218562 2.11111111111 8.70433409853 38
504291 0.0 0.0 0
584197 23.1818181818 73.3073457584 255
540615 0.0 0.0 0
526834 0.0 0.0 0
515978 0.0 0.0 0
38142447492 155.0 130.0 310
519968 0.0 0.0 0
6870044548 1.0 0.0 1
494359 18.3448275862 89.4628706887 532
540444 0.0 0.0 0
461246 7.625 17.6772275824 61
520853 0.0 0.0 0
528500 125.666666667 177.719504338 377
344907 0.0 0.0 0
358686 0.0 0.0 0
38253465476 57.75 95.9853504447 231
55664152452 6.0 0.0 6
554291 0.0 0.0 0
264620 1.16408668731 6.20803020503 376
701364 0.0 0.0 0
486732 0.0 0.0 0
1207799684 10.8153846154 50.4688456248 703
2270596996 0.0 0.0 0
207519 68.5 4.5 137
535740 0.0 0.0 0
1539673988 89.0 0.0 89
11280027524 0.666666666667 0.471404520791 2
645430 291.0 291.0 582
585039 34.7058823529 77.1520764891 590
240335 0.0 0.0 0
289378180 140.0 140.0 280
688056 0.0 0.0 0
267990 18.0434782609 60.2902243578 830
486626 61.6666666667 87.2098363463 185
368476 0.0 0.0 0
315979 0.0 0.0 0
556402 0.0 0.0 0
704694 19.3333333333 43.230647565 116
504979 46.0 101.263270735 368
499083 117.0 0.0 117
545284 44.75 54.3018185699 179
3258879876 0.0 0.0 0
239789 99.5 99.5 199
207186 0.849277978339 3.29311575746 941
5946969988 259.666666667 103.428987985 779
413708 0.0 0.0 0
282163 31.7777777778 60.7979856716 286
236981 0.0 0.0 0
923701124 0.0 0.0 0
67005681540 1.28571428571 3.03382294023 18
443635 0.0 0.0 0
385251 122.0 53.0 244
715870 0.0 0.0 0
531510 132.5 132.5 265
345813 22.4571428571 65.5941386132 786
459943 0.0 0.0 0
66208239492 1.0 0.0 1
3164966788 0.0 0.0 0
24861314948 582.0 0.0 582
514185 0.0 0.0 0
2932051844 0.0 0.0 0
2727972740 0.0 0.0 0
5016555396 195.0 0.0 195
541793 56.7333333333 212.276695743 851
679181 0.0 0.0 0
445497 334.0 0.0 334
70107369348 1.3 2.00249843945 13
2965999492 0.0 0.0 0
7262539652 2.0 2.38047614285 12
529788 0.0 0.0 0
534908 184.0 231.638727332 736
317895 0.0 0.0 0
605485 0.0 0.0 0
329367 27.8571428571 73.6809633063 585
428375 7.65957446809 31.1272450926 360
351526 0.0 0.0 0
375859 7.0 9.89949493661 21
288006 4.25185185185 7.45526760681 574
533673 0.0 0.0 0
347060 0.0 0.0 0
15650623364 4.0 0.0 4
290358 653.0 0.0 653
692994 0.0 0.0 0
10876325764 19.5 12.5 39
533598 0.0 0.0 0
412838 0.0 0.0 0
349845 59.0 83.43860018 177
255548 19.9090909091 79.301157329 876
537142 0.0 0.0 0
580910 0.0 0.0 0
534711 9.33333333333 13.511312133 56
583364 104.666666667 228.361798712 942
2730790788 0.0 0.0 0
601309 0.0 0.0 0
258183 103.0 0.0 103
309776 230.666666667 119.304465782 692
549078 0.0 0.0 0
395585 59.1428571429 144.86982193 414
440450 0.0 0.0 0
412101 19.8888888889 56.2542728144 179
445319 0.0 0.0 0
2770308996 0.0 0.0 0
349833 6.66315789474 52.0148987819 633
12206313348 70.5 113.03649853 423
410027 0.0 0.0 0
343530 185.5 321.295424804 742
475212 79.3333333333 67.0588464626 238
488902 5.75 9.95929214352 23
700235 33.8461538462 117.246516205 440
553815 226.5 226.5 453
561902 0.0 0.0 0
201462 47.0 37.9736750921 141
2837876612 0.0 0.0 0
523287 0.0 0.0 0
548233 1.81632653061 7.91710488568 89
688090 0.0 0.0 0
698395 155.0 268.467875173 620
552880 0.0 0.0 0
347356 173.5 121.5 347
306903 0.0 0.0 0
642340 0.0 0.0 0
428384 0.0 0.0 0
477932 0.0 0.0 0
257170 0.346420323326 1.08638110554 300
704792 0.0 0.0 0
644590 0.0 0.0 0
206813 7.424 23.8140341815 928
256129 0.0 0.0 0
606122 0.0 0.0 0
343396 0.0 0.0 0
273590 114.285714286 149.377483755 800
691627 0.0 0.0 0
432804 0.0 0.0 0
291738 0.0 0.0 0
2669711236 0.0 0.0 0
26148310916 4.53968253968 12.4948565886 286
2792001412 0.0 0.0 0
208545 0.0 0.0 0
8613695364 13.303030303 20.7473763927 439
430237 0.0 0.0 0
542309 0.0 0.0 0
353883 14.4827586207 52.0547594231 420
571315 0.0 0.0 0
442957 0.0 0.0 0
596763 0.0 0.0 0
655161 14.4285714286 44.3144300142 303
27350241156 353.0 0.0 353
11028762500 48.0 0.0 48
627174 0.0 0.0 0
602451 0.0 0.0 0
296396 27.0666666667 48.3893468533 406
303892 0.0 0.0 0
11128901508 54.3333333333 74.7187318474 163
288689 0.0 0.0 0
327896 63.2 53.633571576 316
430240 0.0 0.0 0
430831 0.0 0.0 0
398369 28.3333333333 34.4802681093 170
38705794948 0.0 0.0 0
204871 69.0 46.0 138
458324 7.0 7.0 14
561688 68.0 140.735821412 476
7014092676 88.0 0.0 88
518708 0.0 0.0 0
686238 4.13095238095 28.101762257 347
220345 102.833333333 166.544705376 617
687587 0.0 0.0 0
315980 113.666666667 254.166393442 682
487336 0.0 0.0 0
1044549508 704.0 0.0 704
618587 106.0 0.0 106
333680 56.0 103.717565211 336
484647 33.7272727273 125.734273124 742
236606 0.0 0.0 0
321279 0.0 0.0 0
2810417028 0.0 0.0 0
342429 132.0 0.0 132
324323 0.0 0.0 0
563616 10.380952381 46.42503039 218
5444046724 16.8 43.1573863898 168
409625 0.0 0.0 0
502105 318.0 0.0 318
240222 10.3404255319 37.8064930795 486
382255 0.0 0.0 0
399455 0.0 0.0 0
264172 0.0 0.0 0
2593361796 0.0 0.0 0
5419601796 13.0 25.8703058983 143
328936 21.5714285714 46.3599492877 302
545913 67.75 117.346442213 271
83153096580 1.66666666667 0.942809041582 10
433849 0.0 0.0 0
565959 11.4666666667 42.904338035 172
517064 88.25 152.853483768 353
480836 0.0 0.0 0
448130 95.1111111111 258.57749513 856
563916 0.96875 7.68921474778 62
248334 3.95238095238 6.66530598359 83
325197 650.0 0.0 650
6747492228 6.0 0.0 6
64297865092 67.3333333333 58.0248988701 202
532966 0.0 0.0 0
8018300804 14.0 0.0 14
310603 45.6666666667 135.954731028 685
527761 0.0 0.0 0
528557 0.0 0.0 0
385244 0.0 0.0 0
553097 0.0 0.0 0
417121 40.8571428571 88.1947443172 858
301927 57.0 156.898966581 798
234943 10.5 9.5 21
639248 0.0 0.0 0
16589754244 3.75 1.7139136501 30
4284583812 11.0 0.0 11
562332 0.0 0.0 0
319485 0.0 0.0 0
2734985092 0.0 0.0 0
418103 40.0 43.8254111979 120
8975126404 68.8 54.2674856613 344
51928600452 53.8 67.6266219769 269
332145 0.0 0.0 0
762023812 37.6 46.452556442 188
473237 0.0 0.0 0
538366 0.0 0.0 0
341688 212.0 0.0 212
1327009668 21.75 37.6721050646 87
37665607556 18.0 13.0 36
493873 0.0 0.0 0
1223921540 64.6666666667 62.9567752951 194
567667 0.0 0.0 0
31479009156 46.0 31.0 92
313117 0.0 0.0 0
59817955204 14.8 36.1297661216 148
673593 0.0 0.0 0
535702 0.0 0.0 0
2775551876 0.0 0.0 0
401048 0.0 0.0 0
532930 0.0 0.0 0
65703612292 11.1111111111 31.4269680527 100
681259 0.0 0.0 0
682832 0.0 0.0 0
601721 8.90909090909 28.1730191542 98
708506 0.0 0.0 0
2940047236 0.0 0.0 0
53847363460 48.0 46.6976087896 144
1297321860 19.6666666667 27.8128667267 59
680323 0.0 0.0 0
234861 4.58666666667 28.90886523 688
597643 0.0 0.0 0
440626 8.25 22.259227621 231
72629718916 1.0 0.0 1
680248 428.0 428.0 856
629283 0.0 0.0 0
559561 0.0 0.0 0
639808 0.0 0.0 0
567261 0.0 0.0 0
4490497924 101.0 0.0 101
646995 35.25 61.0547909668 141
655050 383.0 0.0 383
703607 0.0 0.0 0
713776 29.5 29.5 59
430116 119.0 238.0 595
10936225668 92.5 92.5 185
526336 0.0 0.0 0
2891616132 0.0 0.0 0
430379 18.9545454545 34.1952645216 834
540660 0.0 0.0 0
664272 268.0 0.0 268
473174 0.0 0.0 0
515812 0.0 0.0 0
352961 0.0 0.0 0
449898 0.680555555556 5.73446304008 49
426443 6.09090909091 27.9120519602 134
30664396676 100.0 0.0 100
9514487684 0.777777777778 1.54759869746 7
288717 192.0 0.0 192
368134 36.0526315789 131.926005451 685
706889 0.0 0.0 0
3127021444 0.0 0.0 0
311420 6.21428571429 19.9029020548 870
565131 0.0 0.0 0
17444867972 9.85714285714 20.9450203521 69
222715 0.0 0.0 0
380881 0.0 0.0 0
396221 98.0 240.049994793 686
552182 0.0 0.0 0
609969 0.0 0.0 0
2904264580 0.0 0.0 0
5586784132 53.0 0.0 53
538733 1.45454545455 3.11488030891 16
565662 0.0 0.0 0
510887 116.0 116.0 232
566935 7.70769230769 52.4916764323 501
681326 0.0 0.0 0
371281 11.25 29.7647022495 90
3197669252 0.0 0.0 0
50110238596 14.0 0.0 14
456085 0.0 0.0 0
678152 428.0 428.0 856
678178 0.0 0.0 0
228430 29.5714285714 48.8550542578 207
518094 0.0 0.0 0
450802 0.0 0.0 0
677645 0.0 0.0 0
5683187588 1.0 0.0 1
284022 9.66666666667 35.3261448213 203
291100 0.0 0.0 0
565871 0.0 0.0 0
385323 0.0 0.0 0
709688 0.0 0.0 0
430450 8.25 21.8274483163 66
3013644164 0.0 0.0 0
421324 0.0 0.0 0
569086 0.0 0.0 0
494337 0.0 0.0 0
488666 0.0 0.0 0
346959 0.0 0.0 0
9559969668 13.0 0.0 13
358628 128.0 0.0 128
324266 36.56 162.827290096 914
290613 28.0 0.0 28
279633 0.0 0.0 0
11282321284 83.0 0.0 83
2704838532 0.0 0.0 0
526450 0.0 0.0 0
629537 84.0 84.0743718383 336
273594 0.0 0.0 0
218059 16.4285714286 88.6061222375 575
536859 0.0 0.0 0
9327447940 10.7777777778 16.2943601543 97
2668728196 0.0 0.0 0
1179225988 0.0 0.0 0
679866 24.9310344828 131.922634338 723
4184969092 338.0 0.0 338
307129 60.25 199.826643619 723
330533 834.0 0.0 834
27572277124 27.35 49.8640902855 547
2671873924 0.0 0.0 0
207445 14.3333333333 33.2336008013 344
16322891652 59.5 85.9258401181 238
480276 0.0 0.0 0
214003 200.0 0.0 200
299993 48.8181818182 89.3540640393 537
437069 269.333333333 292.562623875 808
43692822404 48.3333333333 34.1987654098 145
237814 50.7272727273 121.242874887 558
7566823300 494.0 0.0 494
294105 105.75 205.335548554 846
529235 40.7142857143 67.6856479527 285
511059 0.0 0.0 0
514577 0.0 0.0 0
450299 201.5 181.313954234 806
672692 42.8571428571 104.978131834 300
592050 20.5555555556 29.578938119 185
395315 0.0 0.0 0
521182 32.2 64.4 161
529563 9.6875 37.5195261664 155
333489 0.0 0.0 0
2763034500 0.0 0.0 0
1240895364 100.0 0.0 100
518224 0.0 0.0 0
421109 90.0 0.0 90
499100 5.15384615385 19.9377730176 134
330112 0.0 0.0 0
215948 0.0 0.0 0
673712 0.0 0.0 0
2691010436 0.0 0.0 0
295982 20.2368421053 73.3934724656 769
514375 0.0 0.0 0
558622 0.0 0.0 0
628480 0.0 0.0 0
421302 16.0833333333 53.3423820449 193
298752 1.82119205298 12.4129211107 275
407575 0.0 0.0 0
541215 5.78571428571 30.0634533028 162
492288 0.0 0.0 0
43934388100 23.0 23.0 46
517263 285.333333333 403.522269797 856
651288 0.0 0.0 0
291781 0.0 0.0 0
237146 23.1538461538 29.2439241654 301
337077 0.0 0.0 0
496560 0.0 0.0 0
518822 0.0 0.0 0
494928 0.0 0.0 0
4733636484 71.8333333333 56.8694899651 431
536332 0.0 0.0 0
54437318532 0.777777777778 1.22726233524 7
561061 0.0 0.0 0
40155844484 3.0 0.0 3
507537 49.6153846154 78.1138601525 645
386335 154.0 0.0 154
3187445636 0.0 0.0 0
388298 0.0 0.0 0
501286 237.0 0.0 237
651575 0.0 0.0 0
48386379652 0.5 0.5 1
483667 198.0 0.0 198
374864 26.25 50.7290597193 210
467686 0.0 0.0 0
520502 0.0 0.0 0
210705 10.0875 59.3965894959 807
3170537348 0.0 0.0 0
28654800772 92.0 0.0 92
441123 0.0 0.0 0
373579 61.4 122.8 307
22828126084 14.0 9.0 28
549210 3.96296296296 20.2072254798 107
616355 0.0 0.0 0
534171 0.0 0.0 0
538497 0.0 0.0 0
346705 368.5 368.5 737
458228 0.0 0.0 0
547324 41.7272727273 131.637305371 459
651124 0.0 0.0 0
336046 0.0 0.0 0
234472 23.1 45.4586625408 231
290536 3.78571428571 13.4102585364 159
372535 0.938043478261 9.29653210695 863
520601 0.0 0.0 0
708822 0.0 0.0 0
654648 0.0 0.0 0
200887 11.0 30.6690820305 297
693813 0.0 0.0 0
1618513796 9.41237113402 12.6627569654 913
684443 0.0 0.0 0
2734854020 0.0 0.0 0
699801 0.0 0.0 0
451927 0.0 0.0 0
681650 24.8518518519 126.720077542 671
546686 0.0 0.0 0
684273 0.0 0.0 0
557770 0.0 0.0 0
563437 22.25 77.0536107432 623
280200 0.0 0.0 0
268113 0.0 0.0 0
540350 20.6 41.2 103
225191 67.0 0.0 67
31237050244 4.0 0.0 4
545264 0.0 0.0 0
250343 62.6666666667 83.9671893592 940
537392 0.0 0.0 0
413226 147.0 180.011110768 882
237344 67.3333333333 53.9217540104 202
279675 1.61196581197 2.83835640393 943
2700709764 0.0 0.0 0
497005 0.0 0.0 0
683495 0.0 0.0 0
581334 0.0 0.0 0
386487 0.0 0.0 0
677664 17.3333333333 32.839677898 156
71486640004 3.28571428571 3.2240592152 138
269204 146.0 0.0 146
2689175428 0.0 0.0 0
2673708932 0.0 0.0 0
64254349188 8.5 9.83615778645 34
18000744324 16.0 0.0 16
699341 156.5 349.944638479 939
539974 0.0 0.0 0
6089183108 5.0 0.0 5
620104 737.0 0.0 737
570548 0.0 0.0 0
37663772548 12.0 15.5777619274 36
694923 0.0 0.0 0
695492 0.0 0.0 0
23230910340 4.5 5.72276157113 18
231615 12.4482758621 28.1713797134 722
307321 724.0 0.0 724
316692 0.0 0.0 0
426339 0.0 0.0 0
464867 0.0 0.0 0
2301333380 101.0 142.8355698 303
205081 0.0 0.0 0
580848 0.0 0.0 0
71217549188 4.5 1.5 9
499292 0.0 0.0 0
280269 3.55172413793 11.8600639845 412
351108 70.6666666667 99.9377584077 212
301920 0.0 0.0 0
546240 0.0 0.0 0
535138 34.5 59.7557528611 138
3376385924 1.5 0.5 3
570058 0.0 0.0 0
3773730692 32.25 17.4409718766 129
5208772484 6.0 0.0 6
5704683396 8.4 5.60713830755 42
341266 0.0 0.0 0
3176238980 0.0 0.0 0
259549 7.03968253968 33.4802478594 887
703118 0.0 0.0 0
453118 0.0 0.0 0
68398321540 0.0 0.0 0
17565192068 91.0 0.0 91
571609 0.0 0.0 0
288426 129.0 129.0 258
698034 36.75 89.5661068708 735
463023 87.3333333333 64.3134684356 262
15000768388 10.0 0.0 10
585647 0.0 0.0 0
582596 0.0 0.0 0
453897 25.0 0.0 25
434572 0.0 0.0 0
636859 20.0 41.8598853319 160
540085 0.0 0.0 0
477322 0.0 0.0 0
661921 56.4285714286 138.221206914 395
600193 0.0 0.0 0
3009843076 0.0 0.0 0
691862 0.0 0.0 0
340530 0.0 0.0 0
553646 0.0 0.0 0
697867 41.5 71.8801085141 166
48195800964 0.5 0.5 1
719371 6.42857142857 25.6172773331 315
302633 350.0 239.0 700
678174 0.0 0.0 0
517593 0.0 0.0 0
259113 17.4444444444 36.6427531447 785
592778 0.0 0.0 0
699118 0.0 0.0 0
685963 0.0 0.0 0
677059 924.0 0.0 924
486335 0.0 0.0 0
256681 49.4 98.6115611883 741
546450 0.0 0.0 0
3402731396 27.6666666667 28.25675927 249
39201771396 248.0 0.0 248
376355 3.74468085106 16.3596130697 176
2746716036 0.0 0.0 0
945852292 3.67843137255 5.56798670713 938
577952 31.9545454545 125.111759956 703
17022160772 2.0 2.0 4
453694 0.0 0.0 0
80975073156 5.25 4.76313972081 21
342849 0.0 0.0 0
643323 0.0 0.0 0
557116 0.0 0.0 0
357560 4.31288343558 18.3291385144 703
2964819844 0.0 0.0 0
558787 0.0 0.0 0
1296863108 4.66666666667 6.59966329107 14
588385 0.0 0.0 0
300298 3.35793357934 21.8743712987 910
9815822212 1.0 0.0 1
382600 0.0 0.0 0
367720 0.0 0.0 0
692627 0.0 0.0 0
454953 0.0 0.0 0
607161 0.0 0.0 0
328354 0.0 0.0 0
710505 92.5 92.5 185
280363 0.0 0.0 0
32175394692 367.0 0.0 367
216240 21.3333333333 33.8214264763 128
680568 47.0 109.840224872 752
398823 0.0 0.0 0
561719 0.0 0.0 0
307413 14.8695652174 49.8400086781 684
211793 93.0 0.0 93
16869330820 30.0 103.695822141 510
22699020164 81.0 104.12492497 243
341728 39.1111111111 110.622927546 352
374464 13.4666666667 28.380431443 606
547572 0.0 0.0 0
554105 0.0 0.0 0
3193409412 0.0 0.0 0
286641 131.0 184.134461739 524
324864 2.14965986395 25.2404366591 316
582219 0.0 0.0 0
349187 29.0833333333 47.9399943216 349
607170 0.0 0.0 0
533724 0.0 0.0 0
